course_id,course,wbl,level,department,field,semesters,description,career
KKOM-CET-003,Certificate In Recreational Tourism,0,Sijil,Pelancongan Dan Hospitaliti,Certificate In Recreational Tourism,4,"The Certificate in Recreational Tourism is designed to cover the current wide discipline of the recreational and tourism industry. This program covers a spectrum of applied competencies and abilities associated with the industry. The program offers core disciplinary courses such as Fundamentals of Tourism Industry, Recreation Operation, First Aid Basics in Tourism Industry, Terrestrial Recreational Tourism, Marine Recreational Tourism, Nature Interpretation Services, Tour Guiding Techniques, Recreation Package and Digital Skills in Tourism Industry. Students will also be taught knowledge and skills related to compulsory courses which will provide students with soft
skills and self-learning through assignments and projects. On the other hand, students will undergo industrial training in the final semester to adapt with real-work environment as well as to gain competitiveness in the employment market in the field of recreation and tourism.","The Certificate in Recreational Tourism is designed to cover the current wide discipline of the recreational and tourism industry. This program covers a spectrum of applied competencies and abilities associated with the industry. The program offers core disciplinary courses such as Fundamentals of Tourism Industry, Recreation Operation, First Aid Basics in Tourism Industry, Terrestrial Recreational Tourism, Marine Recreational Tourism, Nature Interpretation Services, Tour Guiding Techniques, Recreation Package and Digital Skills in Tourism Industry. Students will also be taught knowledge and skills related to compulsory courses which will provide students with soft
skills and self-learning through assignments and projects. On the other hand, students will undergo industrial training in the final semester to adapt with real-work environment as well as to gain competitiveness in the employment market in the field of recreation and tourism."
KKOM-CET-004,Sijil Agroteknologi,0,Sijil,Teknologi Pertanian,Agroteknologi,4,"Sijil Agroteknologi telah direkabentuk untuk menjana sumber modal insan yang produktif dalam Industri Pertanian selaras dengan dasar pembangunan Industri Pertanian di Malaysia. Program ini dapat memberi pendedahan kepada pelajar berkenaan pengetahuan dan latihan praktikal seperti pembiakan tanaman, pembuatan baja, pengurusan tapak semaian dan juga pemprosesan produk hasil tanaman. Selain itu, pelajar juga dapat melaksana dan menguruskan aktiviti ladang secara berkumpulan melalui aktiviti seperti penanaman, pengurusan dan penjagaan tanaman, penuaian serta pemasaran hasil tanaman semasa dalam tempoh pengajian. Pelajar juga akan menjalani latihan industri di ladang persendirian, institut penyelidikan kerajaan atau swasta serta di industri berkaitan pengeluaran makanan untuk menambah pengetahuan dan pengalaman. Selain kursus teras Agroteknologi, program ini juga menawarkan kursus pengajian am seperti Communicative English, Aplikasi Komputer, Keusahawanan, Pendidikan Islam dan Pendidikan Moral. Kursus am ini dapat membentuk pelajar yang cemerlang dalam pelbagai aspek seperti kemahiran berkomunikasi, kepimpinan dan keusahawanan yang diperlukan untuk pelajar mengharungi cabaran alam pekerjaan kelak.","Sijil Agroteknologi telah direkabentuk untuk menjana sumber modal insan yang produktif dalam Industri Pertanian selaras dengan dasar pembangunan Industri Pertanian di Malaysia. Program ini dapat memberi pendedahan kepada pelajar berkenaan pengetahuan dan latihan praktikal seperti pembiakan tanaman, pembuatan baja, pengurusan tapak semaian dan juga pemprosesan produk hasil tanaman. Selain itu, pelajar juga dapat melaksana dan menguruskan aktiviti ladang secara berkumpulan melalui aktiviti seperti penanaman, pengurusan dan penjagaan tanaman, penuaian serta pemasaran hasil tanaman semasa dalam tempoh pengajian. Pelajar juga akan menjalani latihan industri di ladang persendirian, institut penyelidikan kerajaan atau swasta serta di industri berkaitan pengeluaran makanan untuk menambah pengetahuan dan pengalaman. Selain kursus teras Agroteknologi, program ini juga menawarkan kursus pengajian am seperti Communicative English, Aplikasi Komputer, Keusahawanan, Pendidikan Islam dan Pendidikan Moral. Kursus am ini dapat membentuk pelajar yang cemerlang dalam pelbagai aspek seperti kemahiran berkomunikasi, kepimpinan dan keusahawanan yang diperlukan untuk pelajar mengharungi cabaran alam pekerjaan kelak."
KKOM-CET-005,Sijil Animasi 2D,0,Sijil,Rekabentuk Dan Kreatif,Animasi 2D,4,"Program Sijil Animasi 2D adalah salah satu program yang memberi peluang kepada pelajar yang meminati bidang seni visual dan animasi mendapatkan pengetahuan dan kemahiran teknikal secara teori dan amali dalam bidang Animasi 2D. Melalui pengetahuan dan kemahiran yang diperolehi, program ini dapat membantu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pengajian ke peringkat yang lebih tinggi. Program ini membolehkan para pelajar menguasai asas animasi sehingga mampu menghasilkan sebuah portfolio yang diperlukan bagi menyediakan pelajar ke alam pekerjaan yang berkaitan.","Program Sijil Animasi 2D adalah salah satu program yang memberi peluang kepada pelajar yang meminati bidang seni visual dan animasi mendapatkan pengetahuan dan kemahiran teknikal secara teori dan amali dalam bidang Animasi 2D. Melalui pengetahuan dan kemahiran yang diperolehi, program ini dapat membantu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pengajian ke peringkat yang lebih tinggi. Program ini membolehkan para pelajar menguasai asas animasi sehingga mampu menghasilkan sebuah portfolio yang diperlukan bagi menyediakan pelajar ke alam pekerjaan yang berkaitan."
KKOM-CET-006,Sijil Animasi 3D,0,Sijil,Rekabentuk Dan Kreatif,Animasi 3D,4,"Program Animasi 3D adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang Animasi 3D. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah melukis lukisan asas geometri dan organik, lukisan anatomi manusia dan haiwan dan lukisan karektor animasi secara manual dan digital.
2. Penghasilan idea, penulisan skrip, rekabentuk produksi dan penghasilan storyboard.
3. Penghasilan asas modeling, merekabentuk karektor 3D, props dan latarbelakang 3D.
4. Melakukan rigging, mapping dan texturing pada karektor , props dan latarbelakang 3D.
5. Penghasilan asas animasi karektor 3D dengan melakukan lip sync, facial expression dan pergerakan keseluruhan anggota badan berdasarkan prinsip-prinsip animasi.
6. Melakukan proses rendering, suntingan audio, voice over dan bunyi latarbelakang berdasarkan babak dalam animasi.
7. Menghasilkan produksi akhir animasi 3D merangkumi keseluruhan proses pra produksi, produksi dan pasca produksi berdurasi maksima 3 minit.
5. Menghasilkan portfolio animasi 3D.","Program Animasi 3D adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang Animasi 3D. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah melukis lukisan asas geometri dan organik, lukisan anatomi manusia dan haiwan dan lukisan karektor animasi secara manual dan digital.
2. Penghasilan idea, penulisan skrip, rekabentuk produksi dan penghasilan storyboard.
3. Penghasilan asas modeling, merekabentuk karektor 3D, props dan latarbelakang 3D.
4. Melakukan rigging, mapping dan texturing pada karektor , props dan latarbelakang 3D.
5. Penghasilan asas animasi karektor 3D dengan melakukan lip sync, facial expression dan pergerakan keseluruhan anggota badan berdasarkan prinsip-prinsip animasi.
6. Melakukan proses rendering, suntingan audio, voice over dan bunyi latarbelakang berdasarkan babak dalam animasi.
7. Menghasilkan produksi akhir animasi 3D merangkumi keseluruhan proses pra produksi, produksi dan pasca produksi berdurasi maksima 3 minit.
5. Menghasilkan portfolio animasi 3D."
KKOM-CET-007,Sijil Dandanan Rambut,0,Sijil,Perkhidmatan,Dandanan Rambut,4,"Program Dandanan Rambut adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang Dandanan Rambut. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah melaksanakan penjagaan dan penggayaan rambut, guntingan rambut, pengerintingan rambut dan pewarnaan rambut.
2. Mendedahkan pelajar kepada aspek-aspek keusahawan supaya dapat mewujudkan peluang perniagaan dalam bidang yang berkaitan .
3. Memberi pendedahan kepada pelajar mengenai cara komunikasi yang berkesan .
4. Memastikan pelajar mahir dengan kaedah dan teknik menggunakan mesin yang betul dan berkesan mengikut prosedur-prosedur yang telah ditetapkan.
5. Membantu dalam memantapkan lagi kemahiran pelajar dalam bidang guntingan dan dandanan rambut.
6. Memberi pendedahan kepada pelajar tentang cara pengurusan salon atau perniagaan.","Program Dandanan Rambut adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang Dandanan Rambut. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah melaksanakan penjagaan dan penggayaan rambut, guntingan rambut, pengerintingan rambut dan pewarnaan rambut.
2. Mendedahkan pelajar kepada aspek-aspek keusahawan supaya dapat mewujudkan peluang perniagaan dalam bidang yang berkaitan .
3. Memberi pendedahan kepada pelajar mengenai cara komunikasi yang berkesan .
4. Memastikan pelajar mahir dengan kaedah dan teknik menggunakan mesin yang betul dan berkesan mengikut prosedur-prosedur yang telah ditetapkan.
5. Membantu dalam memantapkan lagi kemahiran pelajar dalam bidang guntingan dan dandanan rambut.
6. Memberi pendedahan kepada pelajar tentang cara pengurusan salon atau perniagaan."
KKOM-CET-008,Sijil Fesyen dan Pakaian,0,Sijil,Rekabentuk Dan Kreatif,Fesyen Dan Pakaian,4,"Program Fesyen dan Pakaian adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang pembuatan pakaian. Dengan pengetahuan dan kemahiran yang diperolehi, ia dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan. Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan:
1. Menunjukkan kefahaman pengetahuan dan kemahiran di dalam bidang fesyen dan pakaian.
2. Menghasilkan rekaan pakaian yang kreatif dan inovatif.
3. Berkebolehan menghasilkan pakaian wanita dan lelaki mengikut teknik yang betul.
4. Mempelajari dan menggunakan pelbagai teknik hiasan pakaian yang terdapat dalam sulaman
5. Mengetahui perkembangan evolusi fesyen dalam seni warisan.
6. Berkebolehan untuk menghasilkan jahitan pakaian yang kemas dan berkualiti.
7. Mengaplikasikan ciri- ciri keusahawanan di dalam bidang fesyen dan pakaian.
8. Mempraktikkan kaedah dan teknik dengan betul dan tertib bagi melaksanakan tugasan-tugasan yang berkaitan.","Program Fesyen dan Pakaian adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang pembuatan pakaian. Dengan pengetahuan dan kemahiran yang diperolehi, ia dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan. Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan:
1. Menunjukkan kefahaman pengetahuan dan kemahiran di dalam bidang fesyen dan pakaian.
2. Menghasilkan rekaan pakaian yang kreatif dan inovatif.
3. Berkebolehan menghasilkan pakaian wanita dan lelaki mengikut teknik yang betul.
4. Mempelajari dan menggunakan pelbagai teknik hiasan pakaian yang terdapat dalam sulaman
5. Mengetahui perkembangan evolusi fesyen dalam seni warisan.
6. Berkebolehan untuk menghasilkan jahitan pakaian yang kemas dan berkualiti.
7. Mengaplikasikan ciri- ciri keusahawanan di dalam bidang fesyen dan pakaian.
8. Mempraktikkan kaedah dan teknik dengan betul dan tertib bagi melaksanakan tugasan-tugasan yang berkaitan."
KKOM-CET-009,Sijil Kulinari,0,Sijil,Perkhidmatan,Kulinari,4,"Sijil Kulinari adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam Kulinari.Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Amalan sanitasi dan keselamatan di tempat kerja.
2. Pengenalan kepada bahan, alat, dan pengurusan tempat kerja (dapur).
3. Melaksanakan teknik dan kaedah memasak yang betul, serta memenuhi standard industri.
4. Menilai rasa, rupa, tekstur dan masa penyediaan terhadap produk hidangan yang telah siap.
5. Proses penyediaan, menghias dan menghidang.
6. Proses perlaksanaan kerja secara individu dan berkumpulan.","Sijil Kulinari adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam Kulinari.Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Amalan sanitasi dan keselamatan di tempat kerja.
2. Pengenalan kepada bahan, alat, dan pengurusan tempat kerja (dapur).
3. Melaksanakan teknik dan kaedah memasak yang betul, serta memenuhi standard industri.
4. Menilai rasa, rupa, tekstur dan masa penyediaan terhadap produk hidangan yang telah siap.
5. Proses penyediaan, menghias dan menghidang.
6. Proses perlaksanaan kerja secara individu dan berkumpulan."
KKOM-CET-010,Sijil Landskap,0,Sijil,Teknologi Awam Dan Alam Bina,Landskap,4,"Program Landskap merupakan satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang landskap. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi. Program ini bertujuan melatih dan memberi pendedahan kepada pelajar secara menyeluruh termasuk pelaksanaan, pengurusan dan pengukuhan di dalam bidang landskap. Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Asas kepada landskap yang merangkumi seperti sejarah industri landskap, komunikasi grafik landskap, tumbuhan dan aplikasi dalam landskap.
2. Mengetahui aspek pengurusan dan operasi nurseri dalam pengeluaran tanaman.
3. Mengenal dan mengecam jenis kumpulan tumbuhan dan kegunaannya.
4. Mengetahui dan menjalankan kerja pengurusan dan penyelenggaran landskap samaada untuk landskap lembut ataupun landskap kejur.
5. Pemahaman dan aplikasi teknologi binaan dan mekanisasi landskap.
6. Mengetahui teknik dan kaedah melukis pelan landskap secara manual dan terbantu komputer.
7. Penghasilan idea dan rekabentuk landskap di dalam bentuk lukisan 2D dan 3D.
8. Mengetahui dan mengaplikasi proses kerja landskap dan kerja-kerja penyediaan di tapak cadangan.
9. Memperoleh asas yang kukuh untuk menceburi bidang landskap serta artikulasi ke peringkat pengajian tinggi.","Program Landskap merupakan satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang landskap. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi. Program ini bertujuan melatih dan memberi pendedahan kepada pelajar secara menyeluruh termasuk pelaksanaan, pengurusan dan pengukuhan di dalam bidang landskap. Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Asas kepada landskap yang merangkumi seperti sejarah industri landskap, komunikasi grafik landskap, tumbuhan dan aplikasi dalam landskap.
2. Mengetahui aspek pengurusan dan operasi nurseri dalam pengeluaran tanaman.
3. Mengenal dan mengecam jenis kumpulan tumbuhan dan kegunaannya.
4. Mengetahui dan menjalankan kerja pengurusan dan penyelenggaran landskap samaada untuk landskap lembut ataupun landskap kejur.
5. Pemahaman dan aplikasi teknologi binaan dan mekanisasi landskap.
6. Mengetahui teknik dan kaedah melukis pelan landskap secara manual dan terbantu komputer.
7. Penghasilan idea dan rekabentuk landskap di dalam bentuk lukisan 2D dan 3D.
8. Mengetahui dan mengaplikasi proses kerja landskap dan kerja-kerja penyediaan di tapak cadangan.
9. Memperoleh asas yang kukuh untuk menceburi bidang landskap serta artikulasi ke peringkat pengajian tinggi."
KKOM-CET-011,Sijil Multimedia Kreatif Pengiklanan,0,Sijil,Rekabentuk Dan Kreatif,Multimedia Kreatif Pengiklanan,4,"Program Multimedia Kreatif Pengiklanan ini dibentuk bertujuan melatih pelajar dalam bidang pengiklanan media cetak dan teknologi pengiklanan secara praktikal, selari dengan perkembangan teknologi terkini. Kursus yang ditawarkan dalam program ini memfokuskan kepada rekabentuk grafik, penerbitan audio video, dan kemahiran asas dalam amalan perancangan dan strategi pengiklanan. Prinsip dalam asas fotografi, seni dan rekabentuk, dan tipografi juga diterapkan untuk menggalakkan penghasilan pemikiran kreatif dan rekaan visual dalam persembahan. Pelajar juga mempelajari asas lukisan, illustrasi, media pengiklanan 2, dan pengiklanan pernerbitan 2 sebagai nilai tambah terhadap pengetahuan dan kemahiran dalam bidang yang berkaitan. Di samping itu, projek portfolio bertujuan membolehkan pelajar menjana idea dan kreativiti dalam pelaksanaan projek dan menunjukkan koleksi hasil kerja mereka melalui acara pameran.","Program Multimedia Kreatif Pengiklanan ini dibentuk bertujuan melatih pelajar dalam bidang pengiklanan media cetak dan teknologi pengiklanan secara praktikal, selari dengan perkembangan teknologi terkini. Kursus yang ditawarkan dalam program ini memfokuskan kepada rekabentuk grafik, penerbitan audio video, dan kemahiran asas dalam amalan perancangan dan strategi pengiklanan. Prinsip dalam asas fotografi, seni dan rekabentuk, dan tipografi juga diterapkan untuk menggalakkan penghasilan pemikiran kreatif dan rekaan visual dalam persembahan. Pelajar juga mempelajari asas lukisan, illustrasi, media pengiklanan 2, dan pengiklanan pernerbitan 2 sebagai nilai tambah terhadap pengetahuan dan kemahiran dalam bidang yang berkaitan. Di samping itu, projek portfolio bertujuan membolehkan pelajar menjana idea dan kreativiti dalam pelaksanaan projek dan menunjukkan koleksi hasil kerja mereka melalui acara pameran."
KKOM-CET-012,Sijil Operasi Perhotelan,0,Sijil,Perkhidmatan,Operasi Perhotelan,4,"Program Operasi Perhotelan adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang operasi hotel. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Perkembangan terkini industri hospitaliti di dalam dan luar negara.
2. Langkah-langkah tatasajian yang merangkumi beberapa servis iaitu american service, russian service dan french service.
3. Kaedah mengendalikan dan menguruskan majlis.
4. Teknik yang sesuai untuk menghasilkan pelbagai jenis minuman mengikut kategori.
5. Prosedur dan teknik dalam melaksanakan pengemasan bilik tetamu, operasi dobi, public area dan gubahan bunga.
6. Prosedur dan teknik dalam melaksanakan penempahan bilik tetamu, tugas reception dan tugas concierge.","Program Operasi Perhotelan adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang operasi hotel. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Perkembangan terkini industri hospitaliti di dalam dan luar negara.
2. Langkah-langkah tatasajian yang merangkumi beberapa servis iaitu american service, russian service dan french service.
3. Kaedah mengendalikan dan menguruskan majlis.
4. Teknik yang sesuai untuk menghasilkan pelbagai jenis minuman mengikut kategori.
5. Prosedur dan teknik dalam melaksanakan pengemasan bilik tetamu, operasi dobi, public area dan gubahan bunga.
6. Prosedur dan teknik dalam melaksanakan penempahan bilik tetamu, tugas reception dan tugas concierge."
KKOM-CET-013,Sijil Pastri,0,Sijil,Perkhidmatan,Pastri,4,"Program Pastri adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang pembuatan Pastri. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah pembuatan kek, hiasan kek, pembuatan roti dan pembuatan dessert
2. Penghasilan produk berdasarkan jenis- jenis kek iaitu hot cakes, cold cakes dan frozen cakes
3. Penghasilan produk berdasarkan kemahiran hiasan kek iaitu kemahiran piping, kemahiran hand modelling dan kemahiran frosting
4. Penghasilan produk berdasarkan jenis- jenis roti iaitu lean dough, doh berlapis dan roti artisan
5. Penghasilan produk berdasarkan jenis- jenis dessert iaitu dessert tempatan, international dessert dan assorted cookies","Program Pastri adalah salah satu program yang membolehkan pelajar mendapat pengetahuan dan kemahiran bukan sahaja secara teori bahkan juga secara amali dalam bidang pembuatan Pastri. Dengan pengetahuan dan kemahiran yang diperolehi itu nanti dapat membantu dan mampu menyediakan pelajar ke alam pekerjaan mahupun melanjutkan pelajaran ke peringkat yang lebih tinggi.
Antara lain, program ini dapat melengkapkan pelajar dengan pengetahuan dan kemahiran berkaitan dengan:
1. Teknik dan kaedah pembuatan kek, hiasan kek, pembuatan roti dan pembuatan dessert
2. Penghasilan produk berdasarkan jenis- jenis kek iaitu hot cakes, cold cakes dan frozen cakes
3. Penghasilan produk berdasarkan kemahiran hiasan kek iaitu kemahiran piping, kemahiran hand modelling dan kemahiran frosting
4. Penghasilan produk berdasarkan jenis- jenis roti iaitu lean dough, doh berlapis dan roti artisan
5. Penghasilan produk berdasarkan jenis- jenis dessert iaitu dessert tempatan, international dessert dan assorted cookies"
KKOM-CET-014,Sijil Pengembaraan Pelancongan,0,Sijil,Perkhidmatan,Pengembaraan Pelancongan,4,"Program ini direka bertujuan untuk memperkenalkan pelajar kepada keperluan tenaga kerja yang terkini berdasarkan permintaan industri. Melalui program ini, pelajar akan memperolehi pengalaman dalam melaksanakan dan mengendalikan aktiviti berkaitan industri pelancongan. Antara kandungan pengajian yang diperkenalkan dalam program ini ialah seperti Asas Pelancongan Malaysia, Pengenalan kepada Industri Pelancongan dan Hospitaliti, Interpretasi Pelancongan, Pertolongan Cemas, Perkhidmatan Pelanggan Pelancongan, Pemasaran Pelancongan, Rekreasi Pelancongan, Pemanduan Pelancongan, Operasi Agensi Pelancongan, Pengangkutan Pelancongan, Tempahan dan Tiketan, Geografi Pelancongan, Operasi Acara, Pembangunan Profesional dan Pengurusan Acara Sosial. Pelajar juga akan diajar berkaitan dengan kursus am dimana pelajar akan dibekalkan dengan kemahiran keusahawanan. Di samping tugasan dan ujian, pelajar juga akan dinilai melalui amali dan juga praktikal bagi membolehkan kemahiran yang dipelajari dapat diaplikasikan secara berkesan. Program sijil ini ditawarkan selama empat (4) semester termasuk latihan industri pada semester akhir bertujuan meningkatkan kemahiran dan kecekapan pelajar sebagai persediaan untuk memasuki pasaran kerja. Lulusan program ini akan bersedia menyahut cabaran dunia sebenar dalam bidang pelancongan.","Program ini direka bertujuan untuk memperkenalkan pelajar kepada keperluan tenaga kerja yang terkini berdasarkan permintaan industri. Melalui program ini, pelajar akan memperolehi pengalaman dalam melaksanakan dan mengendalikan aktiviti berkaitan industri pelancongan. Antara kandungan pengajian yang diperkenalkan dalam program ini ialah seperti Asas Pelancongan Malaysia, Pengenalan kepada Industri Pelancongan dan Hospitaliti, Interpretasi Pelancongan, Pertolongan Cemas, Perkhidmatan Pelanggan Pelancongan, Pemasaran Pelancongan, Rekreasi Pelancongan, Pemanduan Pelancongan, Operasi Agensi Pelancongan, Pengangkutan Pelancongan, Tempahan dan Tiketan, Geografi Pelancongan, Operasi Acara, Pembangunan Profesional dan Pengurusan Acara Sosial. Pelajar juga akan diajar berkaitan dengan kursus am dimana pelajar akan dibekalkan dengan kemahiran keusahawanan. Di samping tugasan dan ujian, pelajar juga akan dinilai melalui amali dan juga praktikal bagi membolehkan kemahiran yang dipelajari dapat diaplikasikan secara berkesan. Program sijil ini ditawarkan selama empat (4) semester termasuk latihan industri pada semester akhir bertujuan meningkatkan kemahiran dan kecekapan pelajar sebagai persediaan untuk memasuki pasaran kerja. Lulusan program ini akan bersedia menyahut cabaran dunia sebenar dalam bidang pelancongan."
KKOM-CET-015,Sijil Pengendalian Acara,0,Sijil,Pelancongan Dan Hospitaliti,Pengendalian Acara,4,"Program ini direkabentuk bertujuan memperkenalkan pelajar kepada keperluan tenaga kerja yang terkini berdasarkan permintaan industri. Pelajar akan memperolehi pengalaman bagaimana untuk melaksanakan dan mengendalikan aktiviti berkaitan pengendalian acara. Pelajar berkemampuan untuk merancang, melaksanakan dan menguruskan projek yang ditugaskan sepanjang proses pembelajaran berlangsung. Program ini menawarkan modul teras Pengenalan Acara, Fasiliti Dalam Acara, Etiket dan Protokol Dalam Acara, Pengendalian Acara Sosial, Pemasaran Dalam Acara, Food and Beverage For Event, Pengendalian Acara Sukan, Pengendalian Acara Perkahwinan, Khidmat Pelanggan, Interpretasi Dalam Acara, Projek, dan Pengendalian Acara Korporat (MICE). Pelajar juga akan diajar berkaitan dengan modul wajib yang mana akan membekalkan pelajar dengan kemahiran insaniah dan pembelajaran secara kendiri melalui tugasan dan projek. Lulusan daripada program ini akan bersedia bagi menyahut cabaran dunia sebenar dalam bidang Pengendalian Acara.","Program ini direkabentuk bertujuan memperkenalkan pelajar kepada keperluan tenaga kerja yang terkini berdasarkan permintaan industri. Pelajar akan memperolehi pengalaman bagaimana untuk melaksanakan dan mengendalikan aktiviti berkaitan pengendalian acara. Pelajar berkemampuan untuk merancang, melaksanakan dan menguruskan projek yang ditugaskan sepanjang proses pembelajaran berlangsung. Program ini menawarkan modul teras Pengenalan Acara, Fasiliti Dalam Acara, Etiket dan Protokol Dalam Acara, Pengendalian Acara Sosial, Pemasaran Dalam Acara, Food and Beverage For Event, Pengendalian Acara Sukan, Pengendalian Acara Perkahwinan, Khidmat Pelanggan, Interpretasi Dalam Acara, Projek, dan Pengendalian Acara Korporat (MICE). Pelajar juga akan diajar berkaitan dengan modul wajib yang mana akan membekalkan pelajar dengan kemahiran insaniah dan pembelajaran secara kendiri melalui tugasan dan projek. Lulusan daripada program ini akan bersedia bagi menyahut cabaran dunia sebenar dalam bidang Pengendalian Acara."
